id,summary,content,steps,notes,status
dieu_khoan__ans_164,Nghĩa vụ và trách nhiệm của Khách hàng khi sử dụng SmartOTP,"Quý khách chịu trách nhiệm thực hiện chính xác các thao tác đăng ký, sử dụng theo hướng dẫn và tuân thủ biểu phí của VNPT-Media. Nghĩa vụ quan trọng nhất là bảo mật thiết bị cài đặt SmartOTP, mã xác thực, tên truy cập và mật khẩu; mọi giao dịch được xác thực qua các thông tin này đều được coi là ý chí của Quý khách. Quý khách phải chịu mọi tổn thất nếu để lộ thông tin hoặc bị lợi dụng do lỗi của mình và cần thông báo ngay cho VNPT-Media qua tổng đài 18001091 (nhánh 3) hoặc email khi phát hiện sai sót hoặc có nhu cầu ngừng sử dụng dịch vụ.",,,active
dieu_khoan__ans_165,Quyền của VNPT trong quá trình cung cấp dịch vụ SmartOTP,"VNPT-Media có quyền gửi thông tin phương thức xác thực và thông báo thay đổi nội dung Thỏa thuận qua website, ứng dụng VNPT Money hoặc VNPT Money Agent; các thay đổi có hiệu lực ngay khi niêm yết mà không cần báo trước. VNPT-Media được quyền ngừng cung cấp SmartOTP do thay đổi chính sách pháp luật, lý do bất khả kháng nằm ngoài tầm kiểm soát hoặc khi khách hàng không còn thuộc đối tượng sử dụng. Đặc biệt, VNPT-Media không chịu trách nhiệm cho bất kỳ thiệt hại nào nếu khách hàng để lộ mã kích hoạt hoặc mã PIN truy cập SmartOTP.",,,active
dieu_khoan__ans_166,Nghĩa vụ của VNPT đối với Khách hàng khi cung cấp dịch vụ SmartOTP,"VNPT-Media có nghĩa vụ tuân thủ nghiêm ngặt các quy định pháp luật hiện hành về an toàn và bảo mật trong thanh toán trực tuyến cũng như thanh toán thẻ ngân hàng. VNPT-Media cam kết cung cấp phương thức xác thực đúng phạm vi khách hàng đã đăng ký và thỏa thuận. Đồng thời, đơn vị chịu trách nhiệm tiếp nhận và giải quyết các khiếu nại của khách hàng",,,active
dieu_khoan__ans_167,Cơ sở pháp lý và quy trình giải quyết mâu thuẫn liên quan đến SmartOTP,"Thỏa thuận về phương thức xác thực SmartOTP được giải thích và điều chỉnh theo pháp luật Việt Nam, bao gồm cả các nội dung chưa được quy định cụ thể tại đây. Mọi tranh chấp phát sinh giữa Quý khách và VNPT-Media trước hết sẽ được giải quyết qua thương lượng và hòa giải. Sau thời hạn 30 ngày kể từ ngày một bên đưa ra tranh chấp mà hòa giải không thành, các bên có quyền đưa vụ việc ra Tòa án có thẩm quyền tại Việt Nam để giải quyết theo quy định.",,,active
dieu_khoan__ans_168,Quy định về chuyển nhượng quyền lợi và tính độc lập của các điều khoản SmartOTP,"Quý khách không được phép chuyển nhượng hoặc chuyển giao bất kỳ quyền, lợi ích hay nghĩa vụ nào theo Thỏa thuận này cho bên thứ ba nếu chưa nhận được sự chấp thuận trước bằng văn bản từ VNPT-Media. Trong trường hợp có bất kỳ nội dung nào của Thỏa thuận bị cơ quan có thẩm quyền tuyên bố là vô hiệu, bất hợp pháp hoặc không thể thực hiện theo pháp luật, các nội dung còn lại của Thỏa thuận vẫn giữ nguyên giá trị và hiệu lực thi hành.",,,active
dieu_khoan__ans_169,Quyền của Khách hàng khi sử dụng dịch vụ thanh toán hóa đơn tự động,"Quý khách có quyền đăng ký sử dụng dịch vụ và chấp nhận các Điều kiện, Điều khoản đi kèm. Dịch vụ có hiệu lực ngay tại thời điểm Quý khách đăng ký thành công. Khi không còn nhu cầu, Quý khách có quyền chủ động chấm dứt dịch vụ bằng cách tắt tính năng thanh toán hóa đơn tự động trực tiếp trên Ứng dụng VNPT Money.",,,active
dieu_khoan__ans_170,Trách nhiệm của Khách hàng trong việc cung cấp thông tin và xác thực dữ liệu hóa đơn,"Quý khách có nghĩa vụ cung cấp chính xác thông tin hóa đơn cần thanh toán theo yêu cầu và liên hệ với Nhà cung cấp để xác thực nếu thông tin không chính xác. Quý khách đồng ý cho phép VNPT hiển thị và chia sẻ thông tin hóa đơn để thực hiện tính năng thanh toán tự động. VNPT không có trách nhiệm bồi hoàn khoản thanh toán nếu giao dịch phát sinh từ sai sót, thiếu sót hoặc nhầm lẫn từ phía Quý khách.",,,active
dieu_khoan__ans_171,Nghĩa vụ của Khách hàng về nguồn tiền thanh toán và quy trình trích nợ tự động,"Quý khách đồng ý để VNPT tự động trích nợ từ tài khoản nguồn tiền đã lựa chọn để thanh toán cho Nhà cung cấp mà không cần thông báo hoặc xác thực lại giao dịch. Quý khách có trách nhiệm duy trì đủ số dư và hạn mức trong tài khoản, trả phí dịch vụ (nếu có) và phối hợp tra soát khi được yêu cầu. Nếu giao dịch thất bại do thiếu tiền hoặc hết hạn mức, VNPT có quyền không thực hiện thanh toán tự động trong ngày đó và không chịu trách nhiệm về việc hóa đơn quá hạn. Sau khi thanh toán thành công, Quý khách không thể hủy, từ chối hoặc thay đổi giao dịch.",,,active
dieu_khoan__ans_172,Quyền của VNPT-Media trong quá trình cung cấp dịch vụ thanh toán hóa đơn tự động,"VNPT-Media có quyền hiển thị, chia sẻ thông tin hóa đơn và cung cấp dữ liệu giao dịch của Quý khách cho các tổ chức được phép theo quy định pháp luật. VNPT-Media được quyền tự động trừ phí giao dịch (nếu có) theo chính sách từng thời kỳ và có nghĩa vụ thông báo các quy định, chính sách liên quan đến dịch vụ cho Quý khách.",,,active
dieu_khoan__ans_173,Nghĩa vụ của VNPT-Media đối với Khách hàng khi cung cấp dịch vụ thanh toán hóa đơn tự động,"VNPT-Media không có nghĩa vụ xác thực thông tin hóa đơn do Quý khách cung cấp và được miễn trừ hoàn toàn trách nhiệm liên quan đến nghĩa vụ thanh toán của Quý khách đối với Nhà cung cấp. VNPT-Media chịu trách nhiệm tiếp nhận và giải quyết các yêu cầu tra soát, khiếu nại của Quý khách liên quan đến dịch vụ theo quy định hiện hành. Các quyền và nghĩa vụ khác sẽ thực hiện theo quy định pháp luật và Điều kiện, Điều khoản chung.",,,active
dieu_khoan__ans_174,"Quy trình sửa đổi, bổ sung và hiệu lực áp dụng của Điều kiện và Điều khoản dịch vụ thanh toán hóa đơ","VNPT-Media có quyền sửa đổi, bổ sung các điều khoản trong từng thời kỳ. Các thay đổi này có hiệu lực ngay khi được đăng tải và thông báo cho Quý khách qua các hình thức như tin nhắn SMS hoặc thông báo trên ứng dụng. Nếu Quý khách tiếp tục sử dụng dịch vụ sau thời điểm thông báo, hành động này được coi là đồng ý với các nội dung sửa đổi, bổ sung của Điều kiện và Điều khoản mới.",,,active
dieu_khoan__ans_175,Dịch vụ Giao dịch quốc tế áp dụng cho những đối tượng nào và trong phạm vi nào?,"Dịch vụ Giao dịch quốc tế áp dụng cho khách hàng cá nhân thực hiện đăng ký kích hoạt và sử dụng trực tiếp trên ứng dụng VNPT Money. Trước khi sử dụng, Quý khách cam kết đã đọc, hiểu rõ và đồng ý với toàn bộ quy định tại Điều khoản và điều kiện này.",,,active
dieu_khoan__ans_176,Quy định về việc VNPT sửa đổi điều khoản và quyền chấm dứt sử dụng dịch vụ của Khách hàng,"VNPT có quyền sửa đổi, bổ sung nội dung Điều khoản vào bất kỳ thời điểm nào và cập nhật trên trang thông tin điện tử của dịch vụ. Các thay đổi có hiệu lực ngay khi niêm yết mà không cần thông báo trước; việc tiếp tục sử dụng dịch vụ đồng nghĩa với việc Quý khách chấp thuận các thay đổi đó. Nếu không đồng ý, Quý khách có quyền chấm dứt sử dụng bằng cách hủy dịch vụ trên ứng dụng VNPT Money hoặc theo hướng dẫn của VNPT trong từng thời kỳ.",,,active
dieu_khoan__ans_177,"Nghĩa vụ cung cấp thông tin và phạm vi VNPT thu thập, xử lý dữ liệu khách hàng khi sử dụng Dịch vụ G","Quý khách có nghĩa vụ cung cấp đầy đủ, chính xác và trung thực các thông tin cần thiết, bao gồm dữ liệu sinh trắc học và giấy tờ tùy thân khi có thay đổi. VNPT không chịu trách nhiệm nếu thông tin thiếu chính xác dẫn đến gián đoạn giao dịch. Bằng việc đồng ý điều khoản, Quý khách cho phép VNPT cung cấp thông tin cho bên thứ ba (như Sacombank, VISA) để phục vụ việc triển khai dịch vụ, chăm sóc khách hàng và xử lý khiếu nại.",,,active
dieu_khoan__ans_178,"Điều kiện kích hoạt, sử dụng và phạm vi thanh toán quốc tế của Dịch vụ Giao dịch quốc tế","Để sử dụng, Quý khách phải có Ví VNPT Pay hoặc tài khoản Mobile Money hoạt động bình thường. Dịch vụ cho phép thanh toán hàng hóa tại các đơn vị chấp nhận thẻ (ĐVCNTT) hỗ trợ VISA toàn cầu, bao gồm cả các kênh trực tuyến nước ngoài, nhưng phải tuân thủ quy định về quản lý ngoại hối. VNPT có quyền áp dụng các biện pháp xác thực giao dịch theo quy định pháp luật.",,,active
dieu_khoan__ans_179,Quy trình Tắt/Bật hoặc Hủy dịch vụ Giao dịch quốc tế,"Quý khách có thể chủ động Tắt hoặc Hủy dịch vụ trên ứng dụng VNPT Money bất kỳ lúc nào. Sau khi Tắt, Quý khách có thể tự Bật lại trên ứng dụng hoặc gọi tổng đài; tuy nhiên nếu đã Hủy, Quý khách phải thực hiện đăng ký lại từ đầu. Việc Tắt/Hủy này chỉ ảnh hưởng đến tính năng giao dịch quốc tế, không làm thay đổi quyền và nghĩa vụ đối với các dịch vụ khác trên ứng dụng.",,,active
dieu_khoan__ans_180,Quy định về quản lý nguồn tiền và trách nhiệm thanh toán giao dịch quốc tế của Khách hàng,"Quý khách được chọn hoặc thay đổi nguồn tiền từ Ví VNPT Pay, Mobile Money hoặc các nguồn khác trên ứng dụng. Nếu Quý khách không chọn hoặc nguồn tiền chọn bị thiếu số dư, VNPT có quyền áp dụng nguồn tiền phù hợp khác để xử lý giao dịch. Quý khách tự chịu trách nhiệm về tính chính xác, chất lượng hàng hóa và phải chủ động giải quyết tranh chấp với ĐVCNTT. Mọi giao dịch đã thực hiện thành công trên hệ thống đều không thể hủy hoặc thay đổi.",,,active
dieu_khoan__ans_181,Các trường hợp VNPT được quyền từ chối xử lý giao dịch quốc tế,"VNPT có quyền từ chối giao dịch nếu: Lệnh thanh toán không hợp pháp/hợp lệ; không đủ số dư; phát hiện gian lận, giả mạo hoặc giao dịch khống. Các trường hợp khác bao gồm: Phục vụ điều tra tội phạm; khách hàng vi phạm cam kết với VNPT; khách hàng rút lại sự đồng ý xử lý dữ liệu cá nhân; hoặc phát hiện rủi ro, sai lệch sinh trắc học và nghi ngờ rửa tiền.",,,active
dieu_khoan__ans_182,Quy định về hạn mức và biểu phí dịch vụ giao dịch quốc tế,"Hạn mức thanh toán quốc tế được tính gộp vào tổng hạn mức giao dịch chung của Ví điện tử hoặc tài khoản Mobile Money tùy theo nguồn tiền Quý khách sử dụng. Biểu phí được quy định theo từng thời kỳ, hiển thị trực tiếp trên ứng dụng hoặc website. VNPT có toàn quyền điều chỉnh loại phí, chu kỳ và phương thức thu phí; Quý khách có nghĩa vụ kiểm tra và thanh toán đầy đủ các khoản phí này.",,,active
dieu_khoan__ans_183,Quy trình và nghĩa vụ của khách hàng khi phát hiện sai sót giao dịch quốc tế,"Khi phát hiện hoặc nghi ngờ có sai sót, nhầm lẫn trong Giao dịch quốc tế, Quý khách có quyền yêu cầu VNPT tra soát và tiếp nhận khiếu nại. Quý khách có nghĩa vụ cung cấp đầy đủ hóa đơn, chứng từ hoặc bất kỳ thông tin liên quan đến giao dịch theo yêu cầu của VNPT để phục vụ quá trình xử lý. Tùy thuộc vào nguồn tiền thanh toán, việc xử lý khiếu nại sẽ áp dụng quy định tương đương với giao dịch Ví điện tử VNPT Pay hoặc tài khoản Mobile Money theo các bộ Điều khoản và điều kiện tương ứng đã công bố.",,,active
dieu_khoan__ans_184,Trách nhiệm của khách hàng và các trường hợp miễn trừ cho VNPT/Đối tác,"Quý khách đồng ý chịu hoàn toàn trách nhiệm và rủi ro, bao gồm thiệt hại tài chính và chi phí phát sinh nếu vi phạm quy định tại Bản Điều khoản và Điều kiện này. VNPT, Sacombank và VISA được miễn trừ trách nhiệm trong mọi trường hợp Quý khách không tuân thủ đúng quy trình đăng ký và sử dụng dịch vụ. Quý khách cũng thừa nhận rằng dịch vụ có thể bị gián đoạn do bảo trì hệ thống hoặc các nguyên nhân khách quan nằm ngoài tầm kiểm soát như thiên tai (hỏa hoạn, lũ lụt, động đất, sóng thần), biến động xã hội (chiến tranh, bạo loạn, cấm vận) hoặc các hạn chế từ cơ quan nhà nước.",,,active
dieu_khoan__ans_185,Mục đích và cam kết của khách hàng đối với thỏa thuận liên kết thanh toán,"Thỏa thuận này quy định các điều kiện và điều khoản sử dụng tính năng Liên kết tài khoản giữa Quý khách và VNPT-Media. Trước khi đăng ký và sử dụng dịch vụ, Quý khách cam kết đã đọc, hiểu rõ và đồng ý với toàn bộ nội dung trong Thỏa thuận này. Đây là một phần không tách rời của Điều khoản sử dụng Ví điện tử VNPT Pay và Mobile Money; trong trường hợp có mâu thuẫn, các quy định tại Thỏa thuận liên kết thanh toán sẽ được ưu tiên áp dụng.",,,active
dieu_khoan__ans_186,Quy định về việc sửa đổi nội dung và hiệu lực của thỏa thuận liên kết,"VNPT-Media có quyền sửa đổi, bổ sung bất kỳ nội dung nào của Thỏa thuận vào bất kỳ thời điểm nào và cập nhật trên trang thông tin điện tử hoặc ứng dụng VNPT Money. Các nội dung thay đổi có hiệu lực ngay tại thời điểm được thông báo hoặc niêm yết mà không cần thông báo trước. Việc Quý khách tiếp tục sử dụng dịch vụ sau khi các sửa đổi có hiệu lực được coi là sự chấp thuận hoàn toàn đối với những thay đổi đó.",,,active
dieu_khoan__ans_187,Cơ chế xác thực sau khi liên kết thanh toán thành công,"Sau khi liên kết thành công tài khoản VNPT Money với tài khoản tại Đơn vị chấp nhận thanh toán (ĐVCNTT), các giao dịch thanh toán sau đó qua Cổng VNPT Money sẽ được lược bỏ bước xác thực thông tin chủ tài khoản. Điều này giúp tối ưu tốc độ thanh toán cho Quý khách trên website hoặc ứng dụng của đối tác.",,,active
dieu_khoan__ans_188,Quy trình và hệ quả của việc hủy liên kết thanh toán,"Quý khách có thể chủ động hủy liên kết bất kỳ lúc nào ngay trên ứng dụng VNPT Money khi không còn nhu cầu. Việc hủy này chỉ chấm dứt kết nối thanh toán giữa VNPT Money và ĐVCNTT, không làm ảnh hưởng đến các thỏa thuận cung cấp sản phẩm khác của Quý khách với đối tác hoặc với VNPT-Media. Sau khi hủy, Quý khách sẽ không thể dùng tài khoản VNPT Money để thanh toán trực tiếp tại ĐVCNTT đó nữa.",,,active
dieu_khoan__ans_189,Trách nhiệm bảo mật và lựa chọn đối tác liên kết,Quý khách có trách nhiệm đảm bảo chỉ thực hiện liên kết với các ĐVCNTT đáng tin cậy và phải kiểm tra kỹ tài khoản dịch vụ đang kết nối. Tuyệt đối không thực hiện liên kết với các nhà cung cấp không phù hợp hoặc liên kết tài khoản VNPT Money của mình vào tài khoản của người khác tại ĐVCNTT để tránh các rủi ro phát sinh.,,,active
dieu_khoan__ans_190,Quyền trích nợ tự động và giới hạn trách nhiệm của VNPT-Media,"Quý khách đồng ý để VNPT-Media chủ động thực hiện hoặc chuyển lệnh cho Ngân hàng hợp tác trích nợ từ tài khoản VNPT Money để thanh toán cho Đơn vị chấp nhận thanh toán (ĐVCNTT). VNPT-Media và Ngân hàng hợp tác không chịu trách nhiệm về tính chính xác của thông tin do ĐVCNTT chuyển đến, cũng như các vấn đề phát sinh khi đã thực hiện đúng theo thỏa thuận.",,,active
dieu_khoan__ans_191,Trách nhiệm của khách hàng về thông tin và bảo mật tài khoản liên kết,"Quý khách cam kết thông tin đăng ký hoàn toàn chính xác và chịu trách nhiệm về mọi giao dịch tự động trích nợ thanh toán qua tài khoản đã liên kết. Quý khách có nghĩa vụ bảo mật thông tin truy cập (tên đăng nhập, mật khẩu...) trên website hoặc ứng dụng của ĐVCNTT. Mọi rủi ro, thiệt hại về tài chính hoặc chi phí phát sinh do vi phạm nghĩa vụ bảo mật hoặc các điều khoản trong thỏa thuận này sẽ do Quý khách hoàn toàn chịu trách nhiệm.",,,active
dieu_khoan__ans_192,Giới hạn trách nhiệm của VNPT-Media đối với hàng hóa và quy trình sử dụng,"VNPT-Media đóng vai trò là đơn vị trung gian thanh toán hỗ trợ giao dịch giữa Quý khách và Đơn vị chấp nhận thanh toán (ĐVCNTT), do đó không chịu bất kỳ trách nhiệm nào liên quan đến chất lượng hay nội dung hàng hóa, dịch vụ do ĐVCNTT cung cấp. Quý khách đồng ý miễn trừ trách nhiệm cho VNPT-Media trong mọi trường hợp phát sinh rủi ro do không tuân thủ đúng quy trình, quy định đăng ký và sử dụng dịch vụ theo Thỏa thuận này.",,,active
dieu_khoan__ans_193,"Quy định về hoàn trả tiền và giải quyết khiếu nại sản phẩm, dịch vụ","VNPT-Media không có nghĩa vụ hoàn trả các khoản tiền đã thanh toán khi giao dịch đã được hệ thống ghi nhận thành công. Trường hợp Quý khách có yêu cầu hoàn tiền, hủy cung cấp sản phẩm hoặc gặp các vấn đề phát sinh liên quan đến dịch vụ của đối tác, Quý khách cần chủ động liên hệ trực tiếp với ĐVCNTT để được giải quyết theo chính sách của họ.",,,active
dieu_khoan__ans_194,Danh sách các hành vi bị nghiêm cấm khi mở và sử dụng Ví điện tử VNPT Pay,"Bằng việc ký kết thỏa thuận, Quý khách cam kết không vi phạm pháp luật hoặc xâm phạm quyền sở hữu trí tuệ; không làm giả, tẩy xóa hay sử dụng phương tiện thanh toán trái phép; không xâm nhập hệ thống, đánh cắp dữ liệu, phát tán mã độc hoặc lợi dụng lỗi mạng để trục lợi; không cung cấp thông tin không trung thực, mở ví nặc danh hoặc mạo danh, mua bán, cho thuê hay cho mượn tài khoản ví; không sử dụng ví cho các hành vi đánh bạc, lừa đảo, rửa tiền, trốn thuế hoặc kinh doanh trái phép; và không trục lợi từ các chương trình quảng cáo, khuyến mại của VNPT.",,,active
dich_vu__ans_195,Hướng dẫn nạp tiền điện thoại,"Để nạp tiền điện thoại, Quý khách vui lòng thực hiện:
1. Tại màn hình chính, chọn 'Viễn thông' > 'Nạp điện thoại'.
2. Nhập số điện thoại cần nạp (hoặc chọn từ danh bạ).
3. Chọn mệnh giá nạp.
4. Kiểm tra thông tin và xác nhận thanh toán bằng nguồn tiền Ví hoặc Ngân hàng.",,,active
dich_vu__ans_196,Nạp nhầm số điện thoại có lấy lại được tiền không?,"Theo quy định của các nhà mạng, giao dịch nạp tiền điện thoại khi đã thành công sẽ không thể hủy hoặc hoàn tiền. Quý khách vui lòng kiểm tra kỹ số điện thoại trước khi xác nhận. Trong trường hợp nạp nhầm, Quý khách nên liên hệ trực tiếp với chủ thuê bao đã nhận được tiền để thương lượng.",,,active
dich_vu__ans_197,Có thể nạp cho các nhà mạng nào?,"Hiện tại VNPT Money hỗ trợ nạp tiền cho tất cả các nhà mạng phổ biến tại Việt Nam bao gồm: VinaPhone, MobiFone, Viettel, Vietnamobile và Gmobile.",,,active
dich_vu__ans_198,Tại sao tài khoản bị trừ tiền nhưng thuê bao chưa nhận được?,"Trường hợp tài khoản đã trừ tiền nhưng thuê bao chưa nhận được, có thể do hệ thống nhà mạng xử lý chậm. Quý khách vui lòng chờ trong vòng 15-30 phút. Nếu quá thời gian trên, xin vui lòng liên hệ tổng đài 18001091 (miễn phí) để được hỗ trợ tra soát giao dịch.",,,active
dich_vu__ans_199,Hướng dẫn thanh toán cước trả sau,"Để thanh toán cước trả sau/Internet/Truyền hình VNPT:
1. Chọn mục 'Hóa đơn viễn thông'.
2. Nhập Mã khách hàng hoặc Số thuê bao.
3. Hệ thống hiển thị số tiền cước, chọn 'Thanh toán'.
4. Xác nhận giao dịch.",,,active
dich_vu__ans_200,Thanh toán gộp nhiều hóa đơn cùng lúc được không?,"Hiện tại VNPT Money hỗ trợ tính năng thanh toán giỏ hàng, cho phép Quý khách chọn và thanh toán nhiều hóa đơn cước viễn thông cùng lúc giúp tiết kiệm thời gian.",,,active
dich_vu__ans_201,Đăng ký thanh toán tự động cước viễn thông,"Để không bị chặn cắt do quên đóng cước, Quý khách hãy chọn tính năng 'Thanh toán tự động' trong mục 'Cá nhân'. Hệ thống sẽ tự động trích tiền từ Ví/Tài khoản liên kết để thanh toán khi có cước mới.",,,active
dich_vu__ans_202,Lấy hóa đơn điện tử sau khi thanh toán ở đâu?,"Sau khi thanh toán thành công, hóa đơn điện tử sẽ được gửi về địa chỉ email Quý khách đã đăng ký với nhà mạng hoặc Quý khách có thể tra cứu trực tiếp trên ứng dụng My VNPT.",,,active
dich_vu__ans_203,Hướng dẫn mua gói cước Data 3G/4G,"Quý khách vào mục 'Data 3G/4G', nhập số điện thoại muốn nạp data. Ứng dụng sẽ hiển thị danh sách các gói cước phù hợp (theo ngày, tuần, tháng). Quý khách chọn gói cước và bấm 'Đăng ký'.",,,active
dich_vu__ans_204,Gói data có tự động gia hạn không?,"Đa số các gói cước Data mua qua VNPT Money đều có tính năng tự động gia hạn từ phía nhà mạng. Để hủy gia hạn, Quý khách vui lòng soạn tin nhắn theo cú pháp hủy của nhà mạng (Ví dụ VinaPhone: HUY [Tên gói] gửi 888).",,,active
dich_vu__ans_205,Mua data cho người khác được không?,"Được. Tại bước nhập số điện thoại, Quý khách chỉ cần nhập số điện thoại của người thân/bạn bè. Gói cước sẽ được kích hoạt trực tiếp trên thuê bao đó.",,,active
dich_vu__ans_206,Tại sao mua gói data báo lỗi?,"Giao dịch mua data có thể thất bại do: Thuê bao đang sử dụng gói cước xung đột, tài khoản chính không đủ (nếu trừ tài khoản gốc), hoặc thuê bao bị khóa chiều. Quý khách vui lòng kiểm tra lại trạng thái thuê bao.",,,active
dich_vu__ans_207,Hướng dẫn sử dụng dịch vụ Mua mã thẻ,"Để sử dụng dịch vụ Mua mã thẻ, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Mua mã thẻ' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn trên màn hình để thực hiện giao dịch.",,,active
dich_vu__ans_208,Kiểm tra lịch sử giao dịch Mua mã thẻ,"Quý khách có thể xem lại chi tiết các giao dịch Mua mã thẻ đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_209,Lỗi thanh toán Mua mã thẻ bị treo,"Trong trường hợp thanh toán Mua mã thẻ bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_210,Dịch vụ Mua mã thẻ hỗ trợ nguồn tiền nào?,"Dịch vụ Mua mã thẻ trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_211,Hướng dẫn sử dụng dịch vụ Gói cước MyTV,"Để sử dụng dịch vụ Gói cước MyTV, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Gói cước MyTV' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn trên màn hình để thực hiện giao dịch.",,,active
dich_vu__ans_212,Kiểm tra lịch sử giao dịch Gói cước MyTV,"Quý khách có thể xem lại chi tiết các giao dịch Gói cước MyTV đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_213,Lỗi thanh toán Gói cước MyTV bị treo,"Trong trường hợp thanh toán Gói cước MyTV bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_214,Dịch vụ Gói cước MyTV hỗ trợ nguồn tiền nào?,"Dịch vụ Gói cước MyTV trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_215,Hướng dẫn sử dụng dịch vụ Gói cước DigiLife,"Để sử dụng dịch vụ Gói cước DigiLife, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Gói cước DigiLife' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn trên màn hình để thực hiện giao dịch.",,,active
dich_vu__ans_216,Kiểm tra lịch sử giao dịch Gói cước DigiLife,"Quý khách có thể xem lại chi tiết các giao dịch Gói cước DigiLife đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_217,Lỗi thanh toán Gói cước DigiLife bị treo,"Trong trường hợp thanh toán Gói cước DigiLife bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_218,Dịch vụ Gói cước DigiLife hỗ trợ nguồn tiền nào?,"Dịch vụ Gói cước DigiLife trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_219,Hướng dẫn sử dụng dịch vụ Đơn hàng VNPT,"Để sử dụng dịch vụ Đơn hàng VNPT, Quý khách truy cập vào ứng dụng VNPT Money, tìm kiếm từ khóa 'Đơn hàng VNPT' tại thanh tìm kiếm. Sau đó làm theo các bước hướng dẫn trên màn hình để thực hiện giao dịch.",,,active
dich_vu__ans_220,Kiểm tra lịch sử giao dịch Đơn hàng VNPT,"Quý khách có thể xem lại chi tiết các giao dịch Đơn hàng VNPT đã thực hiện bằng cách vào mục 'Lịch sử' tại màn hình chính, sử dụng bộ lọc thời gian để tìm kiếm nhanh chóng.",,,active
dich_vu__ans_221,Lỗi thanh toán Đơn hàng VNPT bị treo,"Trong trường hợp thanh toán Đơn hàng VNPT bị trừ tiền nhưng báo lỗi, Quý khách vui lòng không thực hiện lại ngay lập tức để tránh bị trừ tiền 2 lần. Hãy chờ khoảng 15 phút hoặc liên hệ 18001091 để kiểm tra trạng thái.",,,active
dich_vu__ans_222,Dịch vụ Đơn hàng VNPT hỗ trợ nguồn tiền nào?,"Dịch vụ Đơn hàng VNPT trên VNPT Money thường hỗ trợ thanh toán qua Ví điện tử, Mobile Money và Tài khoản ngân hàng liên kết. Tùy vào chính sách từng thời điểm, một số nguồn tiền có thể bị giới hạn, Quý khách vui lòng kiểm tra tại màn hình thanh toán.",,,active
dich_vu__ans_223,Hướng dẫn thanh toán cước trả sau,"Để thanh toán cước trả sau/Internet/Truyền hình VNPT:
1. Chọn mục 'Hóa đơn viễn thông'.
2. Nhập Mã khách hàng hoặc Số thuê bao.
3. Hệ thống hiển thị số tiền cước, chọn 'Thanh toán'.
4. Xác nhận giao dịch.",,,active
dich_vu__ans_224,Thanh toán gộp nhiều hóa đơn cùng lúc được không?,"Hiện tại VNPT Money hỗ trợ tính năng thanh toán giỏ hàng, cho phép Quý khách chọn và thanh toán nhiều hóa đơn cước viễn thông cùng lúc giúp tiết kiệm thời gian.",,,active
dich_vu__ans_225,Đăng ký thanh toán tự động cước viễn thông,"Để không bị chặn cắt do quên đóng cước, Quý khách hãy chọn tính năng 'Thanh toán tự động' trong mục 'Cá nhân'. Hệ thống sẽ tự động trích tiền từ Ví/Tài khoản liên kết để thanh toán khi có cước mới.",,,active
